date,curah_hujan,kecamatan
20230418,0.4,Tanah Luas
20230419,1.22,Tanah Luas
20230420,1.46,Tanah Luas
20230421,0.9,Tanah Luas
20230422,1.31,Tanah Luas
20230423,20.36,Tanah Luas
20230424,13.9,Tanah Luas
20230425,3.54,Tanah Luas
20230426,0.78,Tanah Luas
20230427,0.86,Tanah Luas
20230428,0.55,Tanah Luas
20230429,0.44,Tanah Luas
20230430,0.45,Tanah Luas
20230501,3.28,Tanah Luas
20230502,2.72,Tanah Luas
20230503,0.76,Tanah Luas
20230504,45.48,Tanah Luas
20230505,1.8,Tanah Luas
20230506,2.13,Tanah Luas
20230507,5.95,Tanah Luas
20230508,8.98,Tanah Luas
20230509,3.16,Tanah Luas
20230510,0.5,Tanah Luas
20230511,0.13,Tanah Luas
20230512,0.15,Tanah Luas
20230513,0.22,Tanah Luas
20230514,0.72,Tanah Luas
20230515,3.19,Tanah Luas
20230516,0.72,Tanah Luas
20230517,1.96,Tanah Luas
20230518,43.63,Tanah Luas
20230519,18.12,Tanah Luas
20230520,2.13,Tanah Luas
20230521,1.81,Tanah Luas
20230522,2.37,Tanah Luas
20230523,1.58,Tanah Luas
20230524,3.34,Tanah Luas
20230525,6.52,Tanah Luas
20230526,7.13,Tanah Luas
20230527,1.35,Tanah Luas
20230528,0.51,Tanah Luas
20230529,3.23,Tanah Luas
20230530,3.78,Tanah Luas
20230531,3.04,Tanah Luas
20230601,0.49,Tanah Luas
20230602,1.06,Tanah Luas
20230603,6.25,Tanah Luas
20230604,1.17,Tanah Luas
20230605,2.87,Tanah Luas
20230606,6.6,Tanah Luas
20230607,0.42,Tanah Luas
20230608,0.63,Tanah Luas
20230609,1.13,Tanah Luas
20230610,11.73,Tanah Luas
20230611,4.1,Tanah Luas
20230612,1.22,Tanah Luas
20230613,1.24,Tanah Luas
20230614,0.37,Tanah Luas
20230615,7.8,Tanah Luas
20230616,2.35,Tanah Luas
20230617,4.45,Tanah Luas
20230618,5.18,Tanah Luas
20230619,0.08,Tanah Luas
20230620,0.11,Tanah Luas
20230621,0.26,Tanah Luas
20230622,2.52,Tanah Luas
20230623,0.74,Tanah Luas
20230624,0.1,Tanah Luas
20230625,2.87,Tanah Luas
20230626,6.13,Tanah Luas
20230627,38.12,Tanah Luas
20230628,29.07,Tanah Luas
20230629,19.56,Tanah Luas
20230630,20.38,Tanah Luas
20230701,3.25,Tanah Luas
20230702,1.19,Tanah Luas
20230703,1.73,Tanah Luas
20230704,0.71,Tanah Luas
20230705,0.77,Tanah Luas
20230706,0.39,Tanah Luas
20230707,0.82,Tanah Luas
20230708,3.21,Tanah Luas
20230709,2.7,Tanah Luas
20230710,15.53,Tanah Luas
20230711,6.88,Tanah Luas
20230712,1.33,Tanah Luas
20230713,1.9,Tanah Luas
20230714,2.31,Tanah Luas
20230715,1.17,Tanah Luas
20230716,0.62,Tanah Luas
20230717,1.14,Tanah Luas
20230718,12.95,Tanah Luas
20230719,8.84,Tanah Luas
20230720,1.31,Tanah Luas
20230721,0.45,Tanah Luas
20230722,0.92,Tanah Luas
20230723,0.14,Tanah Luas
20230724,0.15,Tanah Luas
20230725,2.59,Tanah Luas
20230726,1.89,Tanah Luas
20230727,1.13,Tanah Luas
20230728,0.6,Tanah Luas
20230729,2.74,Tanah Luas
20230730,6.42,Tanah Luas
20230731,18.45,Tanah Luas
20230801,2.2,Tanah Luas
20230802,0.53,Tanah Luas
20230803,0.28,Tanah Luas
20230804,1.11,Tanah Luas
20230805,0.57,Tanah Luas
20230806,0.47,Tanah Luas
20230807,24.99,Tanah Luas
20230808,5.0,Tanah Luas
20230809,4.5,Tanah Luas
20230810,0.38,Tanah Luas
20230811,1.78,Tanah Luas
20230812,3.24,Tanah Luas
20230813,6.15,Tanah Luas
20230814,4.55,Tanah Luas
20230815,2.75,Tanah Luas
20230816,3.98,Tanah Luas
20230817,5.26,Tanah Luas
20230818,3.68,Tanah Luas
20230819,0.48,Tanah Luas
20230820,0.53,Tanah Luas
20230821,52.45,Tanah Luas
20230822,13.66,Tanah Luas
20230823,3.41,Tanah Luas
20230824,0.74,Tanah Luas
20230825,5.98,Tanah Luas
20230826,3.42,Tanah Luas
20230827,0.33,Tanah Luas
20230828,0.58,Tanah Luas
20230829,7.2,Tanah Luas
20230830,5.68,Tanah Luas
20230831,6.91,Tanah Luas
20230901,4.28,Tanah Luas
20230902,1.58,Tanah Luas
20230903,12.26,Tanah Luas
20230904,13.74,Tanah Luas
20230905,5.65,Tanah Luas
20230906,0.39,Tanah Luas
20230907,0.38,Tanah Luas
20230908,0.61,Tanah Luas
20230909,1.38,Tanah Luas
20230910,5.5,Tanah Luas
20230911,2.48,Tanah Luas
20230912,1.11,Tanah Luas
20230913,2.06,Tanah Luas
20230914,2.37,Tanah Luas
20230915,3.19,Tanah Luas
20230916,18.42,Tanah Luas
20230917,6.76,Tanah Luas
20230918,1.98,Tanah Luas
20230919,2.83,Tanah Luas
20230920,13.41,Tanah Luas
20230921,5.87,Tanah Luas
20230922,8.89,Tanah Luas
20230923,54.35,Tanah Luas
20230924,3.4,Tanah Luas
20230925,4.89,Tanah Luas
20230926,2.56,Tanah Luas
20230927,3.89,Tanah Luas
20230928,0.72,Tanah Luas
20230929,1.77,Tanah Luas
20230930,0.36,Tanah Luas
20231001,6.62,Tanah Luas
20231002,8.68,Tanah Luas
20231003,3.42,Tanah Luas
20231004,8.76,Tanah Luas
20231005,33.71,Tanah Luas
20231006,10.63,Tanah Luas
20231007,4.95,Tanah Luas
20231008,8.97,Tanah Luas
20231009,6.24,Tanah Luas
20231010,5.49,Tanah Luas
20231011,3.1,Tanah Luas
20231012,1.43,Tanah Luas
20231013,10.09,Tanah Luas
20231014,7.26,Tanah Luas
20231015,3.8,Tanah Luas
20231016,4.6,Tanah Luas
20231017,4.37,Tanah Luas
20231018,1.76,Tanah Luas
20231019,2.9,Tanah Luas
20231020,6.6,Tanah Luas
20231021,0.96,Tanah Luas
20231022,10.15,Tanah Luas
20231023,7.54,Tanah Luas
20231024,8.21,Tanah Luas
20231025,5.95,Tanah Luas
20231026,6.96,Tanah Luas
20231027,5.08,Tanah Luas
20231028,5.65,Tanah Luas
20231029,8.09,Tanah Luas
20231030,4.44,Tanah Luas
20231031,4.97,Tanah Luas
20231101,58.97,Tanah Luas
20231102,18.83,Tanah Luas
20231103,0.99,Tanah Luas
20231104,1.52,Tanah Luas
20231105,2.08,Tanah Luas
20231106,3.94,Tanah Luas
20231107,3.6,Tanah Luas
20231108,3.74,Tanah Luas
20231109,7.52,Tanah Luas
20231110,3.88,Tanah Luas
20231111,9.99,Tanah Luas
20231112,3.54,Tanah Luas
20231113,4.44,Tanah Luas
20231114,2.83,Tanah Luas
20231115,10.63,Tanah Luas
20231116,3.76,Tanah Luas
20231117,4.23,Tanah Luas
20231118,2.79,Tanah Luas
20231119,4.48,Tanah Luas
20231120,3.21,Tanah Luas
20231121,5.6,Tanah Luas
20231122,1.06,Tanah Luas
20231123,5.94,Tanah Luas
20231124,4.63,Tanah Luas
20231125,22.58,Tanah Luas
20231126,8.46,Tanah Luas
20231127,18.03,Tanah Luas
20231128,13.82,Tanah Luas
20231129,25.23,Tanah Luas
20231130,10.95,Tanah Luas
20231201,29.32,Tanah Luas
20231202,18.47,Tanah Luas
20231203,1.63,Tanah Luas
20231204,12.99,Tanah Luas
20231205,19.45,Tanah Luas
20231206,2.77,Tanah Luas
20231207,2.13,Tanah Luas
20231208,0.88,Tanah Luas
20231209,3.34,Tanah Luas
20231210,3.45,Tanah Luas
20231211,3.33,Tanah Luas
20231212,2.48,Tanah Luas
20231213,1.6,Tanah Luas
20231214,2.26,Tanah Luas
20231215,16.78,Tanah Luas
20231216,2.25,Tanah Luas
20231217,1.3,Tanah Luas
20231218,1.83,Tanah Luas
20231219,0.64,Tanah Luas
20231220,1.73,Tanah Luas
20231221,0.96,Tanah Luas
20231222,1.98,Tanah Luas
20231223,10.14,Tanah Luas
20231224,72.28,Tanah Luas
20231225,109.25,Tanah Luas
20231226,10.58,Tanah Luas
20231227,1.38,Tanah Luas
20231228,7.72,Tanah Luas
20231229,6.72,Tanah Luas
20231230,5.12,Tanah Luas
20231231,4.15,Tanah Luas
20240101,1.79,Tanah Luas
20240102,4.33,Tanah Luas
20240103,0.77,Tanah Luas
20240104,0.4,Tanah Luas
20240105,2.97,Tanah Luas
20240106,2.39,Tanah Luas
20240107,4.99,Tanah Luas
20240108,6.55,Tanah Luas
20240109,6.31,Tanah Luas
20240110,1.46,Tanah Luas
20240111,0.55,Tanah Luas
20240112,0.09,Tanah Luas
20240113,0.07,Tanah Luas
20240114,0.17,Tanah Luas
20240115,0.16,Tanah Luas
20240116,3.77,Tanah Luas
20240117,6.5,Tanah Luas
20240118,2.08,Tanah Luas
20240119,0.86,Tanah Luas
20240120,1.17,Tanah Luas
20240121,0.54,Tanah Luas
20240122,0.32,Tanah Luas
20240123,0.73,Tanah Luas
20240124,0.65,Tanah Luas
20240125,12.45,Tanah Luas
20240126,4.04,Tanah Luas
20240127,2.18,Tanah Luas
20240128,2.92,Tanah Luas
20240129,2.02,Tanah Luas
20240130,0.39,Tanah Luas
20240131,0.06,Tanah Luas
20240201,0.05,Tanah Luas
20240202,0.1,Tanah Luas
20240203,0.06,Tanah Luas
20240204,0.72,Tanah Luas
20240205,2.35,Tanah Luas
20240206,0.3,Tanah Luas
20240207,0.1,Tanah Luas
20240208,0.35,Tanah Luas
20240209,0.61,Tanah Luas
20240210,0.37,Tanah Luas
20240211,1.23,Tanah Luas
20240212,3.52,Tanah Luas
20240213,0.81,Tanah Luas
20240214,1.23,Tanah Luas
20240215,2.55,Tanah Luas
20240216,2.05,Tanah Luas
20240217,0.79,Tanah Luas
20240218,3.0,Tanah Luas
20240219,4.71,Tanah Luas
20240220,1.46,Tanah Luas
20240221,0.5,Tanah Luas
20240222,0.88,Tanah Luas
20240223,2.53,Tanah Luas
20240224,0.59,Tanah Luas
20240225,0.07,Tanah Luas
20240226,0.1,Tanah Luas
20240227,0.1,Tanah Luas
20240228,0.19,Tanah Luas
20240229,4.51,Tanah Luas
20240301,0.43,Tanah Luas
20240302,0.27,Tanah Luas
20240303,1.38,Tanah Luas
20240304,1.1,Tanah Luas
20240305,1.32,Tanah Luas
20240306,0.23,Tanah Luas
20240307,2.8,Tanah Luas
20240308,3.77,Tanah Luas
20240309,1.43,Tanah Luas
20240310,0.73,Tanah Luas
20240311,0.07,Tanah Luas
20240312,0.0,Tanah Luas
20240313,0.01,Tanah Luas
20240314,0.25,Tanah Luas
20240315,0.56,Tanah Luas
20240316,0.64,Tanah Luas
20240317,0.1,Tanah Luas
20240318,0.24,Tanah Luas
20240319,0.54,Tanah Luas
20240320,4.43,Tanah Luas
20240321,0.71,Tanah Luas
20240322,0.56,Tanah Luas
20240323,0.35,Tanah Luas
20240324,0.13,Tanah Luas
20240325,1.08,Tanah Luas
20240326,0.4,Tanah Luas
20240327,6.43,Tanah Luas
20240328,5.8,Tanah Luas
20240329,3.9,Tanah Luas
20240330,3.79,Tanah Luas
20240331,1.82,Tanah Luas
20240401,1.54,Tanah Luas
20240402,2.43,Tanah Luas
20240403,1.92,Tanah Luas
20240404,0.53,Tanah Luas
20240405,1.0,Tanah Luas
20240406,0.38,Tanah Luas
20240407,0.02,Tanah Luas
20240408,0.71,Tanah Luas
20240409,1.96,Tanah Luas
20240410,2.52,Tanah Luas
20240411,0.88,Tanah Luas
20240412,0.54,Tanah Luas
20240413,2.31,Tanah Luas
20240414,1.36,Tanah Luas
20240415,2.9,Tanah Luas
20240416,9.86,Tanah Luas
20240417,3.79,Tanah Luas
20240418,16.22,Tanah Luas
20240419,32.53,Tanah Luas
20240420,15.35,Tanah Luas
20240421,0.46,Tanah Luas
20240422,0.68,Tanah Luas
20240423,0.39,Tanah Luas
20240424,2.22,Tanah Luas
20240425,1.97,Tanah Luas
20240426,0.32,Tanah Luas
20240427,0.94,Tanah Luas
20240428,2.19,Tanah Luas
20240429,0.99,Tanah Luas
20240430,0.76,Tanah Luas
20240501,1.05,Tanah Luas
20240502,1.68,Tanah Luas
20240503,6.94,Tanah Luas
20240504,8.54,Tanah Luas
20240505,0.3,Tanah Luas
20240506,2.96,Tanah Luas
20240507,2.81,Tanah Luas
20240508,0.47,Tanah Luas
20240509,0.24,Tanah Luas
20240510,1.56,Tanah Luas
20240511,1.77,Tanah Luas
20240512,14.8,Tanah Luas
20240513,1.09,Tanah Luas
20240514,0.51,Tanah Luas
20240515,4.19,Tanah Luas
20240516,6.62,Tanah Luas
20240517,7.41,Tanah Luas
20240518,9.88,Tanah Luas
20240519,30.76,Tanah Luas
20240520,6.92,Tanah Luas
20240521,42.73,Tanah Luas
20240522,19.1,Tanah Luas
20240523,1.48,Tanah Luas
20240524,0.81,Tanah Luas
20240525,0.66,Tanah Luas
20240526,0.9,Tanah Luas
20240527,0.92,Tanah Luas
20240528,20.46,Tanah Luas
20240529,0.82,Tanah Luas
20240530,1.22,Tanah Luas
20240531,7.37,Tanah Luas
20240601,1.43,Tanah Luas
20240602,1.15,Tanah Luas
20240603,1.39,Tanah Luas
20240604,0.36,Tanah Luas
20240605,1.67,Tanah Luas
20240606,1.44,Tanah Luas
20240607,1.31,Tanah Luas
20240608,0.47,Tanah Luas
20240609,0.33,Tanah Luas
20240610,0.92,Tanah Luas
20240611,0.15,Tanah Luas
20240612,5.33,Tanah Luas
20240613,4.09,Tanah Luas
20240614,1.0,Tanah Luas
20240615,17.24,Tanah Luas
20240616,7.03,Tanah Luas
20240617,3.15,Tanah Luas
20240618,1.04,Tanah Luas
20240619,4.5,Tanah Luas
20240620,2.37,Tanah Luas
20240621,2.8,Tanah Luas
20240622,4.41,Tanah Luas
20240623,7.74,Tanah Luas
20240624,12.92,Tanah Luas
20240625,6.08,Tanah Luas
20240626,1.79,Tanah Luas
20240627,59.95,Tanah Luas
20240628,6.43,Tanah Luas
20240629,1.9,Tanah Luas
20240630,17.27,Tanah Luas
20240701,0.8,Tanah Luas
20240702,0.51,Tanah Luas
20240703,0.78,Tanah Luas
20240704,5.75,Tanah Luas
20240705,0.66,Tanah Luas
20240706,0.76,Tanah Luas
20240707,1.48,Tanah Luas
20240708,0.28,Tanah Luas
20240709,1.79,Tanah Luas
20240710,4.43,Tanah Luas
20240711,4.17,Tanah Luas
20240712,0.96,Tanah Luas
20240713,0.54,Tanah Luas
20240714,1.22,Tanah Luas
20240715,0.89,Tanah Luas
20240716,1.06,Tanah Luas
20240717,1.09,Tanah Luas
20240718,8.28,Tanah Luas
20240719,3.0,Tanah Luas
20240720,0.8,Tanah Luas
20240721,0.21,Tanah Luas
20240722,0.1,Tanah Luas
20240723,0.28,Tanah Luas
20240724,0.12,Tanah Luas
20240725,0.24,Tanah Luas
20240726,0.43,Tanah Luas
20240727,0.43,Tanah Luas
20240728,13.02,Tanah Luas
20240729,6.05,Tanah Luas
20240730,1.27,Tanah Luas
20240731,22.57,Tanah Luas
20240801,17.89,Tanah Luas
20240802,0.8,Tanah Luas
20240803,13.33,Tanah Luas
20240804,9.05,Tanah Luas
20240805,16.94,Tanah Luas
20240806,10.0,Tanah Luas
20240807,0.84,Tanah Luas
20240808,1.12,Tanah Luas
20240809,22.1,Tanah Luas
20240810,20.29,Tanah Luas
20240811,3.34,Tanah Luas
20240812,0.57,Tanah Luas
20240813,0.49,Tanah Luas
20240814,0.71,Tanah Luas
20240815,1.58,Tanah Luas
20240816,2.18,Tanah Luas
20240817,2.9,Tanah Luas
20240818,6.23,Tanah Luas
20240819,2.18,Tanah Luas
20240820,4.21,Tanah Luas
20240821,4.32,Tanah Luas
20240822,5.13,Tanah Luas
20240823,10.17,Tanah Luas
20240824,3.82,Tanah Luas
20240825,5.06,Tanah Luas
20240826,10.14,Tanah Luas
20240827,15.66,Tanah Luas
20240828,6.75,Tanah Luas
20240829,0.88,Tanah Luas
20240830,1.37,Tanah Luas
20240831,1.44,Tanah Luas
20240901,0.94,Tanah Luas
20240902,114.79,Tanah Luas
20240903,37.71,Tanah Luas
20240904,1.07,Tanah Luas
20240905,1.13,Tanah Luas
20240906,3.5,Tanah Luas
20240907,2.45,Tanah Luas
20240908,8.08,Tanah Luas
20240909,0.8,Tanah Luas
20240910,0.87,Tanah Luas
20240911,3.58,Tanah Luas
20240912,1.86,Tanah Luas
20240913,2.48,Tanah Luas
20240914,90.96,Tanah Luas
20240915,1.73,Tanah Luas
20240916,10.59,Tanah Luas
20240917,9.88,Tanah Luas
20240918,1.32,Tanah Luas
20240919,2.28,Tanah Luas
20240920,5.22,Tanah Luas
20240921,0.64,Tanah Luas
20240922,1.47,Tanah Luas
20240923,2.49,Tanah Luas
20240924,4.81,Tanah Luas
20240925,1.75,Tanah Luas
20240926,0.78,Tanah Luas
20240927,2.05,Tanah Luas
20240928,3.35,Tanah Luas
20240929,1.68,Tanah Luas
20240930,1.07,Tanah Luas
20241001,0.68,Tanah Luas
20241002,5.91,Tanah Luas
20241003,8.56,Tanah Luas
20241004,8.31,Tanah Luas
20241005,12.59,Tanah Luas
20241006,19.78,Tanah Luas
20241007,5.74,Tanah Luas
20241008,8.71,Tanah Luas
20241009,4.61,Tanah Luas
20241010,7.47,Tanah Luas
20241011,6.03,Tanah Luas
20241012,1.82,Tanah Luas
20241013,2.14,Tanah Luas
20241014,3.78,Tanah Luas
20241015,3.11,Tanah Luas
20241016,1.79,Tanah Luas
20241017,1.14,Tanah Luas
20241018,7.23,Tanah Luas
20241019,10.65,Tanah Luas
20241020,0.86,Tanah Luas
20241021,0.03,Tanah Luas
20241022,0.03,Tanah Luas
20241023,0.51,Tanah Luas
20241024,4.64,Tanah Luas
20241025,0.4,Tanah Luas
20241026,0.53,Tanah Luas
20241027,0.64,Tanah Luas
20241028,0.71,Tanah Luas
20241029,3.94,Tanah Luas
20241030,6.55,Tanah Luas
20241031,1.66,Tanah Luas
20241101,3.02,Tanah Luas
20241102,2.45,Tanah Luas
20241103,1.86,Tanah Luas
20241104,1.38,Tanah Luas
20241105,4.0,Tanah Luas
20241106,3.31,Tanah Luas
20241107,2.45,Tanah Luas
20241108,2.28,Tanah Luas
20241109,1.01,Tanah Luas
20241110,4.4,Tanah Luas
20241111,18.38,Tanah Luas
20241112,6.78,Tanah Luas
20241113,2.96,Tanah Luas
20241114,3.43,Tanah Luas
20241115,2.17,Tanah Luas
20241116,4.44,Tanah Luas
20241117,3.16,Tanah Luas
20241118,10.33,Tanah Luas
20241119,10.62,Tanah Luas
20241120,16.28,Tanah Luas
20241121,22.69,Tanah Luas
20241122,11.37,Tanah Luas
20241123,5.85,Tanah Luas
20241124,3.63,Tanah Luas
20241125,10.79,Tanah Luas
20241126,5.7,Tanah Luas
20241127,10.53,Tanah Luas
20241128,21.91,Tanah Luas
20241129,6.48,Tanah Luas
20241130,26.05,Tanah Luas
20241201,29.02,Tanah Luas
20241202,2.58,Tanah Luas
20241203,12.46,Tanah Luas
20241204,8.0,Tanah Luas
20241205,3.06,Tanah Luas
20241206,14.54,Tanah Luas
20241207,1.57,Tanah Luas
20241208,3.14,Tanah Luas
20241209,4.34,Tanah Luas
20241210,18.68,Tanah Luas
20241211,2.32,Tanah Luas
20241212,1.09,Tanah Luas
20241213,28.19,Tanah Luas
20241214,0.14,Tanah Luas
20241215,9.43,Tanah Luas
20241216,12.58,Tanah Luas
20241217,2.2,Tanah Luas
20241218,0.66,Tanah Luas
20241219,1.65,Tanah Luas
20241220,2.85,Tanah Luas
20241221,1.63,Tanah Luas
20241222,4.47,Tanah Luas
20241223,3.36,Tanah Luas
20241224,4.98,Tanah Luas
20241225,0.73,Tanah Luas
20241226,0.01,Tanah Luas
20241227,1.17,Tanah Luas
20241228,0.41,Tanah Luas
20241229,3.3,Tanah Luas
20241230,11.6,Tanah Luas
20241231,12.83,Tanah Luas
20250101,0.62,Tanah Luas
20250102,7.29,Tanah Luas
20250103,5.41,Tanah Luas
20250104,1.72,Tanah Luas
20250105,0.9,Tanah Luas
20250106,16.52,Tanah Luas
20250107,6.52,Tanah Luas
20250108,8.13,Tanah Luas
20250109,1.26,Tanah Luas
20250110,0.35,Tanah Luas
20250111,21.98,Tanah Luas
20250112,22.47,Tanah Luas
20250113,12.67,Tanah Luas
20250114,5.18,Tanah Luas
20250115,15.72,Tanah Luas
20250116,18.43,Tanah Luas
20250117,2.53,Tanah Luas
20250118,9.19,Tanah Luas
20250119,1.26,Tanah Luas
20250120,0.23,Tanah Luas
20250121,0.18,Tanah Luas
20250122,1.6,Tanah Luas
20250123,2.29,Tanah Luas
20250124,3.56,Tanah Luas
20250125,4.93,Tanah Luas
20250126,3.19,Tanah Luas
20250127,3.64,Tanah Luas
20250128,4.69,Tanah Luas
20250129,0.96,Tanah Luas
20250130,0.46,Tanah Luas
20250131,0.01,Tanah Luas
20250201,0.0,Tanah Luas
20250202,0.01,Tanah Luas
20250203,0.0,Tanah Luas
20250204,0.01,Tanah Luas
20250205,0.4,Tanah Luas
20250206,0.13,Tanah Luas
20250207,0.09,Tanah Luas
20250208,0.0,Tanah Luas
20250209,0.21,Tanah Luas
20250210,0.27,Tanah Luas
20250211,0.62,Tanah Luas
20250212,0.87,Tanah Luas
20250213,8.37,Tanah Luas
20250214,28.66,Tanah Luas
20250215,2.34,Tanah Luas
20250216,0.4,Tanah Luas
20250217,3.53,Tanah Luas
20250218,1.84,Tanah Luas
20250219,0.21,Tanah Luas
20250220,0.05,Tanah Luas
20250221,1.18,Tanah Luas
20250222,2.11,Tanah Luas
20250223,2.14,Tanah Luas
20250224,7.98,Tanah Luas
20250225,7.32,Tanah Luas
20250226,2.74,Tanah Luas
20250227,2.61,Tanah Luas
20250228,5.54,Tanah Luas
20250301,2.94,Tanah Luas
20250302,0.23,Tanah Luas
20250303,0.09,Tanah Luas
20250304,1.06,Tanah Luas
20250305,3.69,Tanah Luas
20250306,11.68,Tanah Luas
20250307,3.39,Tanah Luas
20250308,133.77,Tanah Luas
20250309,107.87,Tanah Luas
20250310,1.38,Tanah Luas
20250311,2.16,Tanah Luas
20250312,1.62,Tanah Luas
20250313,15.29,Tanah Luas
20250314,9.84,Tanah Luas
20250315,0.52,Tanah Luas
20250316,0.23,Tanah Luas
20250317,0.39,Tanah Luas
20250318,0.8,Tanah Luas
20250319,1.97,Tanah Luas
20250320,0.76,Tanah Luas
20250321,1.01,Tanah Luas
20250322,11.31,Tanah Luas
20250323,17.92,Tanah Luas
20250324,5.35,Tanah Luas
20250325,6.28,Tanah Luas
20250326,44.99,Tanah Luas
20250327,42.27,Tanah Luas
20250328,4.91,Tanah Luas
20250329,2.5,Tanah Luas
20250330,0.3,Tanah Luas
20250331,3.1,Tanah Luas
20250401,0.93,Tanah Luas
20250402,0.81,Tanah Luas
20250403,4.35,Tanah Luas
20250404,6.82,Tanah Luas
20250405,0.65,Tanah Luas
20250406,2.46,Tanah Luas
20250407,1.6,Tanah Luas
20250408,8.9,Tanah Luas
20250409,2.01,Tanah Luas
20250410,26.54,Tanah Luas
20250411,3.36,Tanah Luas
20250412,5.89,Tanah Luas
20250413,5.84,Tanah Luas
20250414,0.93,Tanah Luas
20250415,4.49,Tanah Luas
20250416,15.88,Tanah Luas
20250417,0.83,Tanah Luas
20250418,1.02,Tanah Luas
20250419,1.88,Tanah Luas
20250420,4.53,Tanah Luas
20250421,3.37,Tanah Luas
20250422,35.88,Tanah Luas
20250423,5.46,Tanah Luas
20250424,0.69,Tanah Luas
20250425,0.73,Tanah Luas
20250426,1.13,Tanah Luas
20250427,2.51,Tanah Luas
20250428,4.56,Tanah Luas
20250429,21.57,Tanah Luas
20250430,12.45,Tanah Luas
20250501,1.04,Tanah Luas
20250502,1.09,Tanah Luas
20250503,17.67,Tanah Luas
20250504,18.29,Tanah Luas
20250505,3.2,Tanah Luas
20250506,4.47,Tanah Luas
20250507,1.17,Tanah Luas
20250508,3.19,Tanah Luas
20250509,0.86,Tanah Luas
20250510,1.55,Tanah Luas
20250511,1.11,Tanah Luas
20250512,11.01,Tanah Luas
20250513,8.76,Tanah Luas
20250514,4.94,Tanah Luas
20250515,1.82,Tanah Luas
20250516,32.76,Tanah Luas
20250517,2.3,Tanah Luas
20250518,0.75,Tanah Luas
20250519,1.15,Tanah Luas
20250520,0.54,Tanah Luas
20250521,1.52,Tanah Luas
20250522,2.42,Tanah Luas
20250523,1.69,Tanah Luas
20250524,2.84,Tanah Luas
20250525,2.69,Tanah Luas
20250526,3.75,Tanah Luas
20250527,0.38,Tanah Luas
20250528,0.11,Tanah Luas
20250529,0.25,Tanah Luas
20250530,0.36,Tanah Luas
20250531,0.3,Tanah Luas
20250601,0.36,Tanah Luas
20250602,0.48,Tanah Luas
20250603,0.67,Tanah Luas
20250604,1.83,Tanah Luas
20250605,25.71,Tanah Luas
20250606,6.51,Tanah Luas
20250607,3.86,Tanah Luas
20250608,4.86,Tanah Luas
20250609,14.23,Tanah Luas
20250610,7.1,Tanah Luas
20250611,15.37,Tanah Luas
20250612,5.8,Tanah Luas
20250613,0.52,Tanah Luas
20250614,0.64,Tanah Luas
20250615,2.98,Tanah Luas
20250616,3.04,Tanah Luas
20250617,1.03,Tanah Luas
20250618,0.46,Tanah Luas
20250619,1.27,Tanah Luas
20250620,2.91,Tanah Luas
20250621,2.07,Tanah Luas
20250622,0.59,Tanah Luas
20250623,1.94,Tanah Luas
20250624,0.64,Tanah Luas
20250625,0.4,Tanah Luas
20250626,0.24,Tanah Luas
20250627,0.17,Tanah Luas
20250628,0.33,Tanah Luas
20250629,0.15,Tanah Luas
20250630,0.05,Tanah Luas
20250701,0.25,Tanah Luas
20250702,1.63,Tanah Luas
20250703,1.14,Tanah Luas
20250704,2.06,Tanah Luas
20250705,1.56,Tanah Luas
20250706,0.94,Tanah Luas
20250707,1.19,Tanah Luas
20250708,1.83,Tanah Luas
20250709,1.86,Tanah Luas
20250710,4.42,Tanah Luas
20250711,4.61,Tanah Luas
20250712,6.79,Tanah Luas
20250713,0.84,Tanah Luas
20250714,18.43,Tanah Luas
20250715,3.21,Tanah Luas
20250716,1.11,Tanah Luas
20250717,1.02,Tanah Luas
20250718,0.45,Tanah Luas
20250719,1.28,Tanah Luas
20250720,1.91,Tanah Luas
20250721,0.39,Tanah Luas
20250722,0.17,Tanah Luas
20250723,0.2,Tanah Luas
20250724,0.23,Tanah Luas
20250725,0.07,Tanah Luas
20250726,0.04,Tanah Luas
20250727,0.07,Tanah Luas
20250728,0.08,Tanah Luas
20250729,0.14,Tanah Luas
20250730,0.88,Tanah Luas
20250731,1.43,Tanah Luas
20250801,3.15,Tanah Luas
20250802,2.14,Tanah Luas
20250803,0.76,Tanah Luas
20250804,0.45,Tanah Luas
20250805,1.4,Tanah Luas
20250806,2.76,Tanah Luas
20250807,27.38,Tanah Luas
20250808,4.44,Tanah Luas
20250809,2.91,Tanah Luas
20250810,2.6,Tanah Luas
20250811,2.35,Tanah Luas
20250812,2.11,Tanah Luas
20250813,1.06,Tanah Luas
20250814,3.4,Tanah Luas
20250815,4.57,Tanah Luas
20250816,1.51,Tanah Luas
20250817,1.29,Tanah Luas
20250818,1.13,Tanah Luas
20250819,1.5,Tanah Luas
20250820,0.72,Tanah Luas
20250821,2.2,Tanah Luas
20250822,25.56,Tanah Luas
20250823,4.17,Tanah Luas
20250824,0.91,Tanah Luas
20250825,1.18,Tanah Luas
20250826,0.51,Tanah Luas
20250827,2.52,Tanah Luas
20250828,2.44,Tanah Luas
20250829,2.8,Tanah Luas
20250830,1.43,Tanah Luas
20250831,2.47,Tanah Luas
20250901,3.94,Tanah Luas
20250902,3.58,Tanah Luas
20250903,8.29,Tanah Luas
20250904,0.94,Tanah Luas
20250905,0.45,Tanah Luas
20250906,4.83,Tanah Luas
20250907,5.23,Tanah Luas
